N == 1000
CSV,11000,19,8.50873,8.50873,24,35.8575
CSV,11000,20,8.50873,8.50873,24,35.849
CSV,11000,21,8.50873,8.50873,24,35.8356
CSV,11000,22,8.50873,8.50873,24,35.8364
CSV,11000,23,8.50873,8.50873,24,35.8329
CSV,11000,24,8.50873,8.50873,24,35.8129
CSV,11000,25,8.50873,8.50873,24,35.8722
N == 13000
CSV,13000,1,8.65954,8.65954,18,36.565
CSV,13000,2,8.65954,8.65954,18,36.5649
CSV,13000,3,8.65954,8.65954,18,36.5578
CSV,13000,4,8.65954,8.65954,18,36.5651
CSV,13000,5,8.65954,8.65954,18,36.556
CSV,13000,6,8.65954,8.65954,18,36.5891
CSV,13000,7,8.65954,8.65954,18,36.5635
CSV,13000,8,8.65954,8.65954,18,36.5482
CSV,13000,9,8.65954,8.65954,18,36.5902
CSV,13000,10,8.65954,8.65954,18,36.5898
CSV,13000,11,8.65954,8.65954,18,36.5505
CSV,13000,12,8.65954,8.65954,18,36.5801
CSV,13000,13,8.65954,8.65954,18,36.5553
CSV,13000,14,8.65954,8.65954,18,36.5875
CSV,13000,15,8.65954,8.65954,18,36.5818
CSV,13000,16,8.65954,8.65954,18,36.5349
CSV,13000,17,8.65954,8.65954,18,36.5799
CSV,13000,18,8.65954,8.65954,18,36.6038
CSV,13000,19,8.65954,8.65954,18,36.5838
CSV,13000,20,8.65954,8.65954,18,36.6201
CSV,13000,21,8.65954,8.65954,18,36.5599
CSV,13000,22,8.65954,8.65954,18,36.5732
CSV,13000,23,8.65954,8.65954,18,36.5825
CSV,13000,24,8.65954,8.65954,18,36.5735
CSV,13000,25,8.65954,8.65954,18,36.5894
N == 15000
CSV,15000,1,8.81633,8.81633,21,37.2092
CSV,15000,2,8.81633,8.81633,21,37.1963
CSV,15000,3,8.81633,8.81633,21,37.2086
CSV,15000,4,8.81633,8.81633,21,37.2163
CSV,15000,5,8.81633,8.81633,21,37.1853
CSV,15000,6,8.81633,8.81633,21,37.2345
CSV,15000,7,8.81633,8.81633,21,37.1823
CSV,15000,8,8.81633,8.81633,21,37.2033
CSV,15000,9,8.81633,8.81633,21,37.1962
CSV,15000,10,8.81633,8.81633,21,37.1874
CSV,15000,11,8.81633,8.81633,21,37.1741
CSV,15000,12,8.81633,8.81633,21,37.2397
CSV,15000,13,8.81633,8.81633,21,37.2213
CSV,15000,14,8.81633,8.81633,21,37.1994
CSV,15000,15,8.81633,8.81633,21,37.2025
CSV,15000,16,8.81633,8.81633,21,37.2098
CSV,15000,17,8.81633,8.81633,21,37.224
CSV,15000,18,8.81633,8.81633,21,37.1952
CSV,15000,19,8.81633,8.81633,21,37.1949
CSV,15000,20,8.81633,8.81633,21,37.1819
CSV,15000,21,8.81633,8.81633,21,37.221
CSV,15000,22,8.81633,8.81633,21,37.2182
CSV,15000,23,8.81633,8.81633,21,37.2069
CSV,15000,24,8.81633,8.81633,21,37.2419
CSV,15000,25,8.81633,8.81633,21,37.2195
N == 17000
CSV,17000,1,8.94347,8.94347,15,37.7842
CSV,17000,2,8.94347,8.94347,15,37.7686
CSV,17000,3,8.94347,8.94347,15,37.7806
CSV,17000,4,8.94347,8.94347,15,37.7652
CSV,17000,5,8.94347,8.94347,15,37.7689
CSV,17000,6,8.94347,8.94347,15,37.7427
CSV,17000,7,8.94347,8.94347,15,37.7959
CSV,17000,8,8.94347,8.94347,15,37.7928
CSV,17000,9,8.94347,8.94347,15,37.7761
CSV,17000,10,8.94347,8.94347,15,37.7777
CSV,17000,11,8.94347,8.94347,15,37.7655
CSV,17000,12,8.94347,8.94347,15,37.7772
CSV,17000,13,8.94347,8.94347,15,37.7949
CSV,17000,14,8.94347,8.94347,15,37.7858
CSV,17000,15,8.94347,8.94347,15,37.7669
CSV,17000,16,8.94347,8.94347,15,37.763
CSV,17000,17,8.94347,8.94347,15,37.7893
CSV,17000,18,8.94347,8.94347,15,37.7606
CSV,17000,19,8.94347,8.94347,15,37.7913
CSV,17000,20,8.94347,8.94347,15,37.7858
CSV,17000,21,8.94347,8.94347,15,37.7596
CSV,17000,22,8.94347,8.94347,15,37.7826
CSV,17000,23,8.94347,8.94347,15,37.781
CSV,17000,24,8.94347,8.94347,15,37.7842
CSV,17000,25,8.94347,8.94347,15,37.7649
N == 19000
CSV,19000,1,8.92874,8.92874,18,38.1993
CSV,19000,2,8.92874,8.92874,18,38.1956
CSV,19000,3,8.92874,8.92874,18,38.2167
CSV,19000,4,8.92874,8.92874,18,38.1857
CSV,19000,5,8.92874,8.92874,18,38.2214
CSV,19000,6,8.92874,8.92874,18,38.2023
CSV,19000,7,8.92874,8.92874,18,38.2082
CSV,19000,8,8.92874,8.92874,18,38.1952
CSV,19000,9,8.92874,8.92874,18,38.2019
CSV,19000,10,8.92874,8.92874,18,38.2162
CSV,19000,11,8.92874,8.92874,18,38.2069
CSV,19000,12,8.92874,8.92874,18,38.1864
CSV,19000,13,8.92874,8.92874,18,38.2143
CSV,19000,14,8.92874,8.92874,18,38.2018
CSV,19000,15,8.92874,8.92874,18,38.2093
CSV,19000,16,8.92874,8.92874,18,38.2275
CSV,19000,17,8.92874,8.92874,18,38.2143
CSV,19000,18,8.92874,8.92874,18,38.2034
CSV,19000,19,8.92874,8.92874,18,38.2125
CSV,19000,20,8.92874,8.92874,18,38.2091
CSV,19000,21,8.92874,8.92874,18,38.1941
CSV,19000,22,8.92874,8.92874,18,38.2139
CSV,19000,23,8.92874,8.92874,18,38.2127
CSV,19000,24,8.92874,8.92874,18,38.1869
CSV,19000,25,8.92874,8.92874,18,38.1931
N == 21000
CSV,21000,1,8.98667,8.98667,12,38.6439
CSV,21000,2,8.98667,8.98667,12,38.6535
CSV,21000,3,8.98667,8.98667,12,38.659
CSV,21000,4,8.98667,8.98667,12,38.6548
CSV,21000,5,8.98667,8.98667,12,38.6449
CSV,21000,6,8.98667,8.98667,12,38.6415
CSV,21000,7,8.98667,8.98667,12,38.6449
CSV,21000,8,8.98667,8.98667,12,38.6519
CSV,21000,9,8.98667,8.98667,12,38.637
CSV,21000,10,8.98667,8.98667,12,38.6496
CSV,21000,11,8.98667,8.98667,12,38.6263
CSV,21000,12,8.98667,8.98667,12,38.6398
CSV,21000,13,8.98667,8.98667,12,38.6435
CSV,21000,14,8.98667,8.98667,12,38.6732
CSV,21000,15,8.98667,8.98667,12,38.6423
CSV,21000,16,8.98667,8.98667,12,38.6447
CSV,21000,17,8.98667,8.98667,12,38.6344
CSV,21000,18,8.98667,8.98667,12,38.6306
CSV,21000,19,8.98667,8.98667,12,38.638
CSV,21000,20,8.98667,8.98667,12,38.6339
CSV,21000,21,8.98667,8.98667,12,38.6311
CSV,21000,22,8.98667,8.98667,12,38.6284
CSV,21000,23,8.98667,8.98667,12,38.646
CSV,21000,24,8.98667,8.98667,12,38.6627
CSV,21000,25,8.98667,8.98667,12,38.6388
N == 23000
CSV,23000,1,9.05096,9.05096,24,39.0203
CSV,23000,2,9.05096,9.05096,24,39.0314
CSV,23000,3,9.05096,9.05096,24,39.034
CSV,23000,4,9.05096,9.05096,24,39.023
CSV,23000,5,9.05096,9.05096,24,39.0325
CSV,23000,6,9.05096,9.05096,24,39.0313
CSV,23000,7,9.05096,9.05096,24,39.0333
CSV,23000,8,9.05096,9.05096,24,39.0121
CSV,23000,9,9.05096,9.05096,24,39.0381
CSV,23000,10,9.05096,9.05096,24,39.047
CSV,23000,11,9.05096,9.05096,24,39.0159
CSV,23000,12,9.05096,9.05096,24,39.0353
CSV,23000,13,9.05096,9.05096,24,39.0113
CSV,23000,14,9.05096,9.05096,24,39.0183
CSV,23000,15,9.05096,9.05096,24,39.0307
CSV,23000,16,9.05096,9.05096,24,39.0239
CSV,23000,17,9.05096,9.05096,24,39.03
CSV,23000,18,9.05096,9.05096,24,39.0485
CSV,23000,19,9.05096,9.05096,24,39.0327
CSV,23000,20,9.05096,9.05096,24,39.0223
CSV,23000,21,9.05096,9.05096,24,39.0157
CSV,23000,22,9.05096,9.05096,24,39.0206
CSV,23000,23,9.05096,9.05096,24,39.0294
CSV,23000,24,9.05096,9.05096,24,39.0076
CSV,23000,25,9.05096,9.05096,24,39.0319
N == 25000
CSV,25000,1,9.15,9.15,18,39.4238
CSV,25000,2,9.15,9.15,18,39.4473
CSV,25000,3,9.15,9.15,18,39.4151
CSV,25000,4,9.15,9.15,18,39.4202
CSV,25000,5,9.15,9.15,18,39.417
CSV,25000,6,9.15,9.15,18,39.4296
CSV,25000,7,9.15,9.15,18,39.4126
CSV,25000,8,9.15,9.15,18,39.4195
CSV,25000,9,9.15,9.15,18,39.45
CSV,25000,10,9.15,9.15,18,39.442
CSV,25000,11,9.15,9.15,18,39.4415
CSV,25000,12,9.15,9.15,18,39.4553
CSV,25000,13,9.15,9.15,18,39.424
CSV,25000,14,9.15,9.15,18,39.4501
CSV,25000,15,9.15,9.15,18,39.4432
CSV,25000,16,9.15,9.15,18,39.4424
CSV,25000,17,9.15,9.15,18,39.4322
CSV,25000,18,9.15,9.15,18,39.4323
CSV,25000,19,9.15,9.15,18,39.4449
CSV,25000,20,9.15,9.15,18,39.4422
CSV,25000,21,9.15,9.15,18,39.4099
CSV,25000,22,9.15,9.15,18,39.4425
CSV,25000,23,9.15,9.15,18,39.4459
CSV,25000,24,9.15,9.15,18,39.4364
CSV,25000,25,9.15,9.15,18,39.4211
N == 27000
CSV,27000,1,9.19096,9.19096,24,39.7074
CSV,27000,2,9.19096,9.19096,24,39.7094
CSV,27000,3,9.19096,9.19096,24,39.6903
CSV,27000,4,9.19096,9.19096,24,39.726
CSV,27000,5,9.19096,9.19096,24,39.7129
CSV,27000,6,9.19096,9.19096,24,39.7083
CSV,27000,7,9.19096,9.19096,24,39.6896
CSV,27000,8,9.19096,9.19096,24,39.7221
CSV,27000,9,9.19096,9.19096,24,39.7089
CSV,27000,10,9.19096,9.19096,24,39.719
CSV,27000,11,9.19096,9.19096,24,39.7523
CSV,27000,12,9.19096,9.19096,24,39.716
CSV,27000,13,9.19096,9.19096,24,39.7113
CSV,27000,14,9.19096,9.19096,24,39.7093
CSV,27000,15,9.19096,9.19096,24,39.723
CSV,27000,16,9.19096,9.19096,24,39.6975
CSV,27000,17,9.19096,9.19096,24,39.7103
CSV,27000,18,9.19096,9.19096,24,39.7114
CSV,27000,19,9.19096,9.19096,24,39.7076
CSV,27000,20,9.19096,9.19096,24,39.7029
CSV,27000,21,9.19096,9.19096,24,39.7078
CSV,27000,22,9.19096,9.19096,24,39.7124
CSV,27000,23,9.19096,9.19096,24,39.7209
CSV,27000,24,9.19096,9.19096,24,39.6971
CSV,27000,25,9.19096,9.19096,24,39.7131
N == 29000
CSV,29000,1,9.28214,9.28214,18,40.0528
CSV,29000,2,9.28214,9.28214,18,40.042
CSV,29000,3,9.28214,9.28214,18,40.0484
CSV,29000,4,9.28214,9.28214,18,40.0421
CSV,29000,5,9.28214,9.28214,18,40.046
CSV,29000,6,9.28214,9.28214,18,40.0452
CSV,29000,7,9.28214,9.28214,18,40.0486
CSV,29000,8,9.28214,9.28214,18,40.0454
CSV,29000,9,9.28214,9.28214,18,40.0514
CSV,29000,10,9.28214,9.28214,18,40.0294
CSV,29000,11,9.28214,9.28214,18,40.0387
CSV,29000,12,9.28214,9.28214,18,40.0561
CSV,29000,13,9.28214,9.28214,18,40.0589
CSV,29000,14,9.28214,9.28214,18,40.0507
CSV,29000,15,9.28214,9.28214,18,40.0504
CSV,29000,16,9.28214,9.28214,18,40.0414
CSV,29000,17,9.28214,9.28214,18,40.0369
CSV,29000,18,9.28214,9.28214,18,40.0446
CSV,29000,19,9.28214,9.28214,18,40.0324
CSV,29000,20,9.28214,9.28214,18,40.0313
CSV,29000,21,9.28214,9.28214,18,40.0368
CSV,29000,22,9.28214,9.28214,18,40.0523
CSV,29000,23,9.28214,9.28214,18,40.0431
CSV,29000,24,9.28214,9.28214,18,40.0539
CSV,29000,25,9.28214,9.28214,18,40.0586
N == 31000
CSV,31000,1,9.37152,9.37152,21,40.3509
CSV,31000,2,9.37152,9.37152,21,40.3665
CSV,31000,3,9.37152,9.37152,21,40.3455
CSV,31000,4,9.37152,9.37152,21,40.3401
CSV,31000,5,9.37152,9.37152,21,40.3598
CSV,31000,6,9.37152,9.37152,21,40.3543
CSV,31000,7,9.37152,9.37152,21,40.344
CSV,31000,8,9.37152,9.37152,21,40.3477
CSV,31000,9,9.37152,9.37152,21,40.3572
CSV,31000,10,9.37152,9.37152,21,40.3481
CSV,31000,11,9.37152,9.37152,21,40.3486
CSV,31000,12,9.37152,9.37152,21,40.3487
CSV,31000,13,9.37152,9.37152,21,40.3336
CSV,31000,14,9.37152,9.37152,21,40.3458
CSV,31000,15,9.37152,9.37152,21,40.3445
CSV,31000,16,9.37152,9.37152,21,40.3437
CSV,31000,17,9.37152,9.37152,21,40.3579
CSV,31000,18,9.37152,9.37152,21,40.3383
CSV,31000,19,9.37152,9.37152,21,40.3646
CSV,31000,20,9.37152,9.37152,21,40.3392
CSV,31000,21,9.37152,9.37152,21,40.3407
CSV,31000,22,9.37152,9.37152,21,40.3566
CSV,31000,23,9.37152,9.37152,21,40.3499
CSV,31000,24,9.37152,9.37152,21,40.3626
CSV,31000,25,9.37152,9.37152,21,40.3523
N == 33000
CSV,33000,1,9.48094,9.48094,15,40.7039
CSV,33000,2,9.48094,9.48094,15,40.6831
CSV,33000,3,9.48094,9.48094,15,40.6958
CSV,33000,4,9.48094,9.48094,15,40.6856
CSV,33000,5,9.48094,9.48094,15,40.6978
CSV,33000,6,9.48094,9.48094,15,40.6805
CSV,33000,7,9.48094,9.48094,15,40.692
CSV,33000,8,9.48094,9.48094,15,40.675
CSV,33000,9,9.48094,9.48094,15,40.6946
CSV,33000,10,9.48094,9.48094,15,40.6779
CSV,33000,11,9.48094,9.48094,15,40.6942
CSV,33000,12,9.48094,9.48094,15,40.6925
CSV,33000,13,9.48094,9.48094,15,40.6911
CSV,33000,14,9.48094,9.48094,15,40.6783
CSV,33000,15,9.48094,9.48094,15,40.668
CSV,33000,16,9.48094,9.48094,15,40.6954
CSV,33000,17,9.48094,9.48094,15,40.6932
CSV,33000,18,9.48094,9.48094,15,40.6962
CSV,33000,19,9.48094,9.48094,15,40.6958
CSV,33000,20,9.48094,9.48094,15,40.693
CSV,33000,21,9.48094,9.48094,15,40.6898
CSV,33000,22,9.48094,9.48094,15,40.6962
CSV,33000,23,9.48094,9.48094,15,40.7059
CSV,33000,24,9.48094,9.48094,15,40.6816
CSV,33000,25,9.48094,9.48094,15,40.6854
N == 35000
CSV,35000,1,9.43126,9.43126,18,40.8767
CSV,35000,2,9.43126,9.43126,18,40.8644
CSV,35000,3,9.43126,9.43126,18,40.8721
CSV,35000,4,9.43126,9.43126,18,40.8677
CSV,35000,5,9.43126,9.43126,18,40.8826
CSV,35000,6,9.43126,9.43126,18,40.8674
CSV,35000,7,9.43126,9.43126,18,40.8617
CSV,35000,8,9.43126,9.43126,18,40.8617
CSV,35000,9,9.43126,9.43126,18,40.8724
CSV,35000,10,9.43126,9.43126,18,40.8649
CSV,35000,11,9.43126,9.43126,18,40.8662
CSV,35000,12,9.43126,9.43126,18,40.8649
CSV,35000,13,9.43126,9.43126,18,40.8815
CSV,35000,14,9.43126,9.43126,18,40.8757
CSV,35000,15,9.43126,9.43126,18,40.8675
CSV,35000,16,9.43126,9.43126,18,40.8536
CSV,35000,17,9.43126,9.43126,18,40.8605
CSV,35000,18,9.43126,9.43126,18,40.8707
CSV,35000,19,9.43126,9.43126,18,40.8661
CSV,35000,20,9.43126,9.43126,18,40.8617
CSV,35000,21,9.43126,9.43126,18,40.8702
CSV,35000,22,9.43126,9.43126,18,40.8667
CSV,35000,23,9.43126,9.43126,18,40.8567
CSV,35000,24,9.43126,9.43126,18,40.8665
CSV,35000,25,9.43126,9.43126,18,40.858
N == 37000
CSV,37000,1,9.43697,9.43697,12,41.112
CSV,37000,2,9.43697,9.43697,12,41.1075
CSV,37000,3,9.43697,9.43697,12,41.0998
CSV,37000,4,9.43697,9.43697,12,41.1081
CSV,37000,5,9.43697,9.43697,12,41.0943
CSV,37000,6,9.43697,9.43697,12,41.1074
CSV,37000,7,9.43697,9.43697,12,41.1045
CSV,37000,8,9.43697,9.43697,12,41.1136
CSV,37000,9,9.43697,9.43697,12,41.0945
CSV,37000,10,9.43697,9.43697,12,41.1096
CSV,37000,11,9.43697,9.43697,12,41.1056
CSV,37000,12,9.43697,9.43697,12,41.0938
CSV,37000,13,9.43697,9.43697,12,41.0965
CSV,37000,14,9.43697,9.43697,12,41.0916
CSV,37000,15,9.43697,9.43697,12,41.1083
CSV,37000,16,9.43697,9.43697,12,41.1009
CSV,37000,17,9.43697,9.43697,12,41.0967
CSV,37000,18,9.43697,9.43697,12,41.1084
CSV,37000,19,9.43697,9.43697,12,41.1058
CSV,37000,20,9.43697,9.43697,12,41.1068
CSV,37000,21,9.43697,9.43697,12,41.0851
CSV,37000,22,9.43697,9.43697,12,41.1074
CSV,37000,23,9.43697,9.43697,12,41.1089
CSV,37000,24,9.43697,9.43697,12,41.0959
CSV,37000,25,9.43697,9.43697,12,41.0994
N == 39000
CSV,39000,1,9.44405,9.44405,18,41.3186
CSV,39000,2,9.44405,9.44405,18,41.3153
CSV,39000,3,9.44405,9.44405,18,41.312
CSV,39000,4,9.44405,9.44405,18,41.3173
CSV,39000,5,9.44405,9.44405,18,41.3011
CSV,39000,6,9.44405,9.44405,18,41.3159
CSV,39000,7,9.44405,9.44405,18,41.3162
CSV,39000,8,9.44405,9.44405,18,41.3046
CSV,39000,9,9.44405,9.44405,18,41.3197
CSV,39000,10,9.44405,9.44405,18,41.2994
CSV,39000,11,9.44405,9.44405,18,41.3097
CSV,39000,12,9.44405,9.44405,18,41.3086
CSV,39000,13,9.44405,9.44405,18,41.3061
CSV,39000,14,9.44405,9.44405,18,41.3063
CSV,39000,15,9.44405,9.44405,18,41.3142
CSV,39000,16,9.44405,9.44405,18,41.315
CSV,39000,17,9.44405,9.44405,18,41.2894
CSV,39000,18,9.44405,9.44405,18,41.3103
CSV,39000,19,9.44405,9.44405,18,41.3031
CSV,39000,20,9.44405,9.44405,18,41.3112
CSV,39000,21,9.44405,9.44405,18,41.3114
CSV,39000,22,9.44405,9.44405,18,41.3078
CSV,39000,23,9.44405,9.44405,18,41.2987
CSV,39000,24,9.44405,9.44405,18,41.3052
CSV,39000,25,9.44405,9.44405,18,41.3118
N == 41000
CSV,41000,1,9.49698,9.49698,12,41.5725
CSV,41000,2,9.49698,9.49698,12,41.5561
CSV,41000,3,9.49698,9.49698,12,41.5512
CSV,41000,4,9.49698,9.49698,12,41.5588
CSV,41000,5,9.49698,9.49698,12,41.5631
CSV,41000,6,9.49698,9.49698,12,41.5559
CSV,41000,7,9.49698,9.49698,12,41.5694
CSV,41000,8,9.49698,9.49698,12,41.5601
CSV,41000,9,9.49698,9.49698,12,41.5575
CSV,41000,10,9.49698,9.49698,12,41.5644
CSV,41000,11,9.49698,9.49698,12,41.5546
CSV,41000,12,9.49698,9.49698,12,41.5621
CSV,41000,13,9.49698,9.49698,12,41.5568
CSV,41000,14,9.49698,9.49698,12,41.5557
CSV,41000,15,9.49698,9.49698,12,41.562
CSV,41000,16,9.49698,9.49698,12,41.566
CSV,41000,17,9.49698,9.49698,12,41.5675
CSV,41000,18,9.49698,9.49698,12,41.5597
CSV,41000,19,9.49698,9.49698,12,41.5636
CSV,41000,20,9.49698,9.49698,12,41.5595
CSV,41000,21,9.49698,9.49698,12,41.5707
CSV,41000,22,9.49698,9.49698,12,41.5675
CSV,41000,23,9.49698,9.49698,12,41.5656
CSV,41000,24,9.49698,9.49698,12,41.5643
CSV,41000,25,9.49698,9.49698,12,41.5649
N == 43000
CSV,43000,1,9.49902,9.49902,30,41.715
CSV,43000,2,9.49902,9.49902,30,41.7128
CSV,43000,3,9.49902,9.49902,30,41.7167
CSV,43000,4,9.49902,9.49902,30,41.723
CSV,43000,5,9.49902,9.49902,30,41.7168
CSV,43000,6,9.49902,9.49902,30,41.719
CSV,43000,7,9.49902,9.49902,30,41.7198
CSV,43000,8,9.49902,9.49902,30,41.7227
CSV,43000,9,9.49902,9.49902,30,41.7084
CSV,43000,10,9.49902,9.49902,30,41.74
CSV,43000,11,9.49902,9.49902,30,41.7238
CSV,43000,12,9.49902,9.49902,30,41.7304
CSV,43000,13,9.49902,9.49902,30,41.7202
CSV,43000,14,9.49902,9.49902,30,41.7175
CSV,43000,15,9.49902,9.49902,30,41.7298
CSV,43000,16,9.49902,9.49902,30,41.7243
CSV,43000,17,9.49902,9.49902,30,41.7267
